Time,State,Board Temp (C),Deploy Percent (%),Altitude,Velocity,Linear Acceleration X,Linear Acceleration Y,Linear Acceleration Z,Quarterion W,Quarterion X,Quarterion Y,Quarterion Z
21721686415,4,31.35,0,1362.38,0.06,0.07,-0.05,0.01,0.30,0.70,-0.18,-0.63
21721815113,4,31.35,0,1362.38,0.04,0.08,-0.04,0.03,0.30,0.70,-0.18,-0.63
21721936418,4,31.35,0,1362.38,0.03,0.09,-0.03,0.02,0.30,0.70,-0.18,-0.63
21722064542,4,31.35,0,1362.38,0.02,0.07,-0.05,0.04,0.30,0.70,-0.18,-0.63
21722186417,4,31.82,0,1362.88,1.43,0.07,-0.04,0.04,0.30,0.70,-0.18,-0.63
21722314210,4,31.35,0,1362.88,0.95,0.08,-0.02,0.02,0.30,0.70,-0.18,-0.63
21722436404,4,31.82,0,1362.88,0.65,0.10,-0.06,0.00,0.30,0.70,-0.18,-0.63
21722561419,4,31.35,0,1362.88,0.44,0.10,-0.04,0.01,0.30,0.70,-0.18,-0.63
21722686403,4,31.35,0,1362.88,0.30,0.09,-0.03,0.01,0.30,0.70,-0.18,-0.63
21722812794,4,31.35,0,1362.88,0.20,0.09,-0.05,0.04,0.30,0.70,-0.18,-0.63
21722936404,4,31.35,0,1362.88,0.14,0.07,-0.04,0.01,0.30,0.70,-0.18,-0.63
21723061417,4,31.35,0,1362.88,0.10,0.09,-0.06,0.02,0.30,0.70,-0.18,-0.63
21723186416,4,31.82,0,1362.62,-0.60,0.07,-0.03,0.01,0.30,0.70,-0.18,-0.63
21723311415,4,31.82,0,1362.62,-0.39,0.09,-0.03,0.04,0.30,0.70,-0.18,-0.63
21723436418,4,31.35,0,1362.62,-0.27,0.10,-0.02,0.03,0.30,0.70,-0.18,-0.63
21723561418,4,31.35,0,1362.62,-0.17,0.07,-0.03,0.03,0.30,0.70,-0.18,-0.63
21723686417,4,31.82,0,1362.62,-0.12,0.07,-0.04,0.02,0.30,0.70,-0.18,-0.63
21723813473,4,31.35,0,1362.62,-0.07,0.09,-0.04,0.04,0.30,0.70,-0.18,-0.63
21723936419,4,31.82,0,1362.62,-0.05,0.08,-0.02,0.02,0.30,0.70,-0.18,-0.63
21724062716,4,31.35,0,1362.62,-0.03,0.07,-0.04,0.04,0.30,0.70,-0.18,-0.63
21724186419,4,31.35,0,1362.94,0.79,0.09,-0.04,0.00,0.30,0.70,-0.18,-0.63
21724313639,4,31.35,0,1362.94,0.52,0.08,-0.03,0.02,0.30,0.70,-0.18,-0.63
21724436417,4,31.82,0,1362.94,0.36,0.08,-0.04,0.03,0.30,0.70,-0.18,-0.63
21724564543,4,31.35,0,1362.94,0.24,0.09,-0.05,0.02,0.30,0.70,-0.18,-0.63
21724686417,4,31.35,0,1362.94,0.17,0.10,-0.04,0.02,0.30,0.70,-0.18,-0.63
21724816035,4,31.35,0,1362.94,0.11,0.08,-0.04,0.00,0.30,0.70,-0.18,-0.63
21724936420,4,31.35,0,1362.94,0.08,0.08,-0.05,0.01,0.30,0.70,-0.18,-0.63
21725061415,4,31.35,0,1362.94,0.06,0.09,-0.04,0.00,0.30,0.70,-0.18,-0.63
21725186417,4,32.76,0,1365.00,5.19,0.09,-0.06,0.04,0.30,0.70,-0.18,-0.63
21725311418,4,31.35,0,1365.00,3.44,0.09,-0.02,0.02,0.30,0.70,-0.18,-0.63
21725436417,4,31.35,0,1365.00,2.36,0.09,-0.05,0.01,0.30,0.70,-0.18,-0.63
21725561418,4,31.35,0,1365.00,1.56,0.10,-0.05,0.03,0.30,0.70,-0.18,-0.63
21725686417,4,31.35,0,1365.00,1.07,0.09,-0.04,0.02,0.30,0.70,-0.18,-0.63
21725812758,4,31.82,0,1365.00,0.71,0.08,-0.05,0.03,0.30,0.70,-0.18,-0.63
21725936417,4,31.82,0,1365.00,0.49,0.08,-0.03,0.02,0.30,0.70,-0.18,-0.63
21726061416,4,31.35,0,1365.00,0.33,0.10,-0.05,0.02,0.30,0.70,-0.18,-0.63
21726186419,4,31.35,0,1361.62,-7.68,0.08,-0.03,0.04,0.30,0.70,-0.18,-0.63
21726311705,4,31.35,0,1361.62,-5.09,0.08,-0.04,0.02,0.30,0.70,-0.18,-0.63
21726436418,4,31.82,0,1361.62,-3.48,0.07,-0.04,0.01,0.30,0.70,-0.18,-0.63
21726561417,4,31.35,0,1361.62,-2.30,0.09,-0.04,0.04,0.30,0.70,-0.18,-0.63
21726686419,4,31.35,0,1361.62,-1.57,0.09,-0.06,0.01,0.30,0.70,-0.18,-0.63
21726812776,4,31.35,0,1361.62,-1.04,0.10,-0.04,0.02,0.30,0.70,-0.18,-0.63
21726936417,4,31.35,0,1361.62,-0.71,0.11,-0.04,0.01,0.30,0.70,-0.18,-0.63
21727061419,4,31.35,0,1361.62,-0.47,0.08,-0.02,0.03,0.30,0.70,-0.18,-0.63
21727186416,4,31.35,0,1363.25,3.37,0.09,-0.04,0.02,0.30,0.70,-0.18,-0.63
21727311417,4,31.35,0,1363.25,2.24,0.09,-0.01,0.02,0.30,0.70,-0.18,-0.63
21727436418,4,31.35,0,1363.25,1.53,0.08,-0.03,0.02,0.30,0.70,-0.18,-0.63
21727561418,4,31.35,0,1363.25,1.02,0.06,-0.04,0.04,0.30,0.70,-0.18,-0.63
21727686418,4,31.35,0,1363.25,0.70,0.08,-0.06,0.04,0.30,0.70,-0.18,-0.63
21727812753,4,31.35,0,1363.25,0.47,0.08,-0.03,0.03,0.30,0.70,-0.18,-0.63
21727936417,4,31.82,0,1363.25,0.32,0.09,-0.03,0.01,0.30,0.70,-0.18,-0.63
21728061416,4,31.35,0,1363.25,0.21,0.08,-0.05,0.05,0.30,0.70,-0.18,-0.63
21728186417,4,31.35,0,1365.19,4.41,0.11,-0.04,0.03,0.30,0.70,-0.18,-0.63
21728311419,4,31.82,0,1365.19,2.93,0.10,-0.04,0.01,0.30,0.70,-0.18,-0.63
21728436417,4,31.35,0,1365.19,2.00,0.09,-0.02,0.01,0.30,0.70,-0.18,-0.63
21728561417,4,31.35,0,1365.19,1.33,0.08,-0.02,0.02,0.30,0.70,-0.18,-0.63
21728686417,4,31.82,0,1365.19,0.91,0.07,-0.05,0.05,0.30,0.70,-0.18,-0.63
21728813565,4,31.35,0,1365.19,0.61,0.09,-0.02,0.03,0.30,0.70,-0.18,-0.63
21728936419,4,31.82,0,1365.19,0.42,0.07,-0.06,0.05,0.30,0.70,-0.18,-0.63
21729062976,4,31.82,0,1361.31,-11.41,0.07,-0.03,0.02,0.30,0.70,-0.18,-0.63
21729186418,4,31.35,0,1361.31,-7.80,0.09,-0.04,0.01,0.30,0.70,-0.18,-0.63
21729313921,4,31.35,0,1361.31,-5.17,0.08,-0.05,0.02,0.30,0.70,-0.18,-0.63
21729436417,4,31.82,0,1361.31,-3.53,0.06,-0.03,0.03,0.30,0.70,-0.18,-0.63
21729564620,4,31.35,0,1361.31,-2.34,0.07,-0.03,0.03,0.30,0.70,-0.18,-0.63
21729686417,4,31.82,0,1361.31,-1.60,0.08,-0.04,0.04,0.30,0.70,-0.18,-0.63
21729816307,4,31.35,0,1361.31,-1.06,0.10,-0.03,0.01,0.30,0.70,-0.18,-0.63
21729936417,4,31.35,0,1361.31,-0.72,0.07,-0.05,0.03,0.30,0.70,-0.18,-0.63
21730061417,4,31.35,0,1365.50,11.76,0.08,-0.03,0.04,0.30,0.70,-0.18,-0.63
21730186418,4,31.35,0,1365.50,8.05,0.08,-0.03,0.01,0.30,0.70,-0.18,-0.63
21730311418,4,31.35,0,1365.50,5.34,0.08,-0.04,0.03,0.30,0.70,-0.18,-0.63
21730436417,4,31.82,0,1365.50,3.66,0.07,-0.04,0.03,0.30,0.70,-0.18,-0.63
21730561415,4,31.35,0,1365.50,2.43,0.09,-0.04,0.01,0.30,0.70,-0.18,-0.63
21730686417,4,31.35,0,1365.50,1.66,0.08,-0.03,0.04,0.30,0.70,-0.18,-0.63
21730812875,4,31.35,0,1365.50,1.11,0.08,-0.04,0.03,0.30,0.70,-0.18,-0.63
21730936416,4,31.35,0,1365.50,0.76,0.06,-0.04,0.03,0.30,0.70,-0.18,-0.63
21731061415,4,31.35,0,1362.25,-8.70,0.08,-0.04,0.02,0.30,0.70,-0.18,-0.63
21731186418,4,31.82,0,1362.25,-5.95,0.09,-0.02,0.05,0.30,0.70,-0.18,-0.63
21731311862,4,31.35,0,1362.25,-3.94,0.08,-0.05,0.01,0.30,0.70,-0.18,-0.63
21731436417,4,31.35,0,1362.25,-2.69,0.09,-0.04,0.03,0.30,0.70,-0.18,-0.63
21731562610,4,31.35,0,1362.25,-1.78,0.08,-0.05,0.02,0.30,0.70,-0.18,-0.63
21731686417,4,31.35,0,1362.25,-1.22,0.09,-0.06,0.04,0.30,0.70,-0.18,-0.63
21731814802,4,31.35,0,1362.25,-0.80,0.07,-0.06,0.00,0.30,0.70,-0.18,-0.63
21731936417,4,31.35,0,1362.25,-0.55,0.08,-0.03,0.02,0.30,0.70,-0.18,-0.63
21732064236,4,31.35,0,1362.94,1.47,0.10,-0.04,0.01,0.30,0.70,-0.18,-0.63
21732186419,4,31.35,0,1362.94,1.01,0.08,-0.03,0.02,0.30,0.70,-0.18,-0.63
21732314913,4,31.82,0,1362.94,0.67,0.09,-0.04,0.02,0.30,0.70,-0.18,-0.63
21732436420,4,31.35,0,1362.94,0.46,0.09,-0.04,0.03,0.30,0.70,-0.18,-0.63
21732561419,4,31.35,0,1362.94,0.31,0.09,-0.06,0.03,0.30,0.70,-0.18,-0.63
21732686417,4,31.35,0,1362.94,0.21,0.08,-0.05,0.02,0.30,0.70,-0.18,-0.63
21732812733,4,31.35,0,1362.94,0.14,0.08,-0.03,0.00,0.30,0.70,-0.18,-0.63
21732936417,4,31.35,0,1362.94,0.10,0.09,-0.02,0.05,0.30,0.70,-0.18,-0.63
21733061416,4,31.35,0,1363.94,2.64,0.07,-0.03,0.01,0.30,0.70,-0.18,-0.63
21733186419,4,31.35,0,1363.94,1.81,0.09,-0.03,0.03,0.30,0.70,-0.18,-0.63
21733311417,4,31.82,0,1363.94,1.20,0.10,-0.02,0.03,0.30,0.70,-0.18,-0.63
21733436417,4,31.35,0,1363.94,0.82,0.08,-0.04,0.01,0.30,0.70,-0.18,-0.63
21733561419,4,31.82,0,1363.94,0.55,0.08,-0.02,0.01,0.30,0.70,-0.18,-0.63
21733686417,4,31.35,0,1363.94,0.38,0.07,-0.04,0.05,0.30,0.70,-0.18,-0.63
21733812802,4,31.35,0,1363.94,0.25,0.09,-0.06,0.03,0.30,0.70,-0.18,-0.63
21733936416,4,31.82,0,1363.94,0.18,0.07,-0.05,0.00,0.30,0.70,-0.18,-0.63
21734062151,4,31.35,0,1361.62,-5.47,0.10,-0.06,0.03,0.30,0.70,-0.18,-0.63
21734186415,4,31.82,0,1361.62,-3.74,0.07,-0.06,0.03,0.30,0.70,-0.18,-0.63
21734312898,4,31.35,0,1361.62,-2.48,0.06,-0.07,0.03,0.30,0.70,-0.18,-0.63
21734436419,4,31.35,0,1361.62,-1.69,0.09,-0.05,0.03,0.30,0.70,-0.18,-0.63
21734563714,4,31.35,0,1361.62,-1.12,0.09,-0.04,0.02,0.30,0.70,-0.18,-0.63
21734686418,4,31.35,0,1361.62,-0.76,0.08,-0.04,0.01,0.30,0.70,-0.18,-0.63
21734816029,4,31.35,0,1361.62,-0.50,0.09,-0.05,0.00,0.30,0.70,-0.18,-0.63
21734936416,4,31.35,0,1361.62,-0.34,0.09,-0.03,0.03,0.30,0.70,-0.18,-0.63
21735064009,4,31.35,0,1363.75,4.75,0.09,-0.02,0.04,0.30,0.70,-0.18,-0.63
21735186418,4,31.35,0,1363.75,3.25,0.08,-0.03,0.03,0.30,0.70,-0.18,-0.63
21735311418,4,31.35,0,1363.75,2.16,0.09,-0.04,0.03,0.30,0.70,-0.18,-0.63
21735436414,4,31.35,0,1363.75,1.48,0.08,-0.02,0.01,0.30,0.70,-0.18,-0.63
21735561418,4,31.35,0,1363.75,0.98,0.09,-0.04,0.02,0.30,0.70,-0.18,-0.63
21735686419,4,31.82,0,1363.75,0.68,0.07,-0.06,0.04,0.30,0.70,-0.18,-0.63
21735812735,4,31.35,0,1363.75,0.45,0.08,-0.07,0.01,0.30,0.70,-0.18,-0.63
21735936418,4,31.82,0,1363.75,0.31,0.08,-0.02,0.00,0.30,0.70,-0.18,-0.63
21736061415,4,31.35,0,1360.50,-7.17,0.10,-0.04,0.03,0.30,0.70,-0.18,-0.63
21736186415,4,31.82,0,1360.50,-4.90,0.09,-0.03,0.02,0.30,0.70,-0.18,-0.63
21736311417,4,31.35,0,1360.50,-3.25,0.09,-0.03,0.01,0.30,0.70,-0.18,-0.63
21736436413,4,31.82,0,1360.50,-2.22,0.08,-0.06,0.02,0.30,0.70,-0.18,-0.63
21736561575,4,31.35,0,1360.50,-1.47,0.08,-0.06,0.04,0.30,0.70,-0.18,-0.63
21736686416,4,31.35,0,1360.50,-1.00,0.11,-0.04,0.01,0.30,0.70,-0.18,-0.63
21736813837,4,31.35,0,1360.50,-0.66,0.09,-0.04,0.03,0.30,0.70,-0.18,-0.63
21736936415,4,31.35,0,1360.50,-0.45,0.09,-0.04,0.02,0.30,0.70,-0.18,-0.63
21737063082,4,31.35,0,1360.38,-0.56,0.07,-0.05,0.02,0.30,0.70,-0.18,-0.63
21737186416,4,31.35,0,1360.38,-0.38,0.10,-0.05,0.02,0.30,0.70,-0.18,-0.63
21737314005,4,31.35,0,1360.38,-0.25,0.07,-0.04,0.02,0.30,0.70,-0.18,-0.63
21737436415,4,31.35,0,1360.38,-0.17,0.07,-0.04,0.02,0.30,0.70,-0.18,-0.63
21737564696,4,31.35,0,1360.38,-0.11,0.08,-0.05,0.02,0.30,0.70,-0.18,-0.63
21737686403,4,31.35,0,1360.38,-0.07,0.08,-0.05,0.01,0.30,0.70,-0.18,-0.63
21737813832,4,31.35,0,1360.38,-0.05,0.08,-0.04,0.04,0.30,0.70,-0.18,-0.63
21737936404,4,31.35,0,1360.75,1.14,0.08,-0.05,0.01,0.30,0.70,-0.18,-0.63
21738061419,4,31.35,0,1360.75,0.76,0.10,-0.06,0.06,0.30,0.70,-0.18,-0.63
21738186404,4,31.35,0,1360.75,0.52,0.09,-0.04,0.02,0.30,0.70,-0.18,-0.63
21738311419,4,31.35,0,1360.75,0.35,0.07,-0.06,0.00,0.30,0.70,-0.18,-0.63
21738436403,4,31.35,0,1360.75,0.24,0.10,-0.04,0.01,0.30,0.70,-0.18,-0.63
21738561421,4,31.82,0,1360.75,0.16,0.08,-0.04,0.02,0.30,0.70,-0.18,-0.63
21738686418,4,31.35,0,1360.75,0.11,0.09,-0.07,-0.01,0.30,0.70,-0.18,-0.63
21738812798,4,31.82,0,1360.75,0.08,0.09,-0.02,0.04,0.30,0.70,-0.18,-0.63
21738936419,4,31.35,0,1359.69,-3.15,0.10,-0.04,0.00,0.30,0.70,-0.18,-0.63
21739061418,4,31.35,0,1359.69,-2.09,0.09,-0.02,0.03,0.30,0.70,-0.18,-0.63
21739186418,4,31.82,0,1359.69,-1.42,0.08,-0.04,0.01,0.30,0.70,-0.18,-0.63
21739311996,4,31.82,0,1359.69,-0.94,0.09,-0.03,0.01,0.30,0.70,-0.18,-0.63
21739436418,4,31.35,0,1359.69,-0.64,0.09,-0.06,0.03,0.30,0.70,-0.18,-0.63
21739561416,4,31.35,0,1359.69,-0.42,0.08,-0.03,0.04,0.30,0.70,-0.18,-0.63
21739686419,4,31.82,0,1359.69,-0.29,0.09,-0.04,0.03,0.30,0.70,-0.18,-0.63
21739812728,4,31.82,0,1359.69,-0.19,0.08,-0.05,0.04,0.30,0.70,-0.18,-0.63
21739936417,4,31.35,0,1361.19,4.12,0.09,-0.04,0.06,0.30,0.70,-0.18,-0.63
21740061417,4,31.35,0,1361.19,2.73,0.10,-0.04,0.00,0.30,0.70,-0.18,-0.63
21740186420,4,31.35,0,1361.19,1.87,0.09,-0.04,0.00,0.30,0.70,-0.18,-0.63
21740311417,4,31.35,0,1361.19,1.24,0.09,-0.03,0.02,0.30,0.70,-0.18,-0.63
21740436417,4,31.35,0,1361.19,0.85,0.08,-0.05,0.05,0.30,0.70,-0.18,-0.63
21740561419,4,31.35,0,1361.19,0.57,0.11,-0.04,0.06,0.30,0.70,-0.18,-0.63
21740686418,4,31.35,0,1361.19,0.39,0.09,-0.05,0.01,0.30,0.70,-0.18,-0.63
21740812758,4,31.35,0,1361.19,0.26,0.05,-0.03,0.00,0.30,0.70,-0.18,-0.63
21740936419,4,31.35,0,1362.62,4.13,0.07,-0.04,0.02,0.30,0.70,-0.18,-0.63
21741061418,4,31.35,0,1362.62,2.74,0.09,-0.04,0.03,0.30,0.70,-0.18,-0.63
21741186415,4,31.35,0,1362.62,1.87,0.08,-0.03,0.01,0.30,0.70,-0.18,-0.63
21741311417,4,31.35,0,1362.62,1.25,0.07,-0.03,0.06,0.30,0.70,-0.18,-0.63
21741436418,4,31.35,0,1362.62,0.85,0.09,-0.06,0.03,0.30,0.70,-0.18,-0.63
21741561417,4,31.35,0,1362.62,0.57,0.09,-0.05,0.00,0.30,0.70,-0.18,-0.63
21741686415,4,31.35,0,1362.62,0.39,0.08,-0.05,0.01,0.30,0.70,-0.18,-0.63
21741813464,4,31.35,0,1362.62,0.26,0.07,-0.03,0.00,0.30,0.70,-0.18,-0.63
21741936418,4,31.35,0,1359.81,-7.29,0.10,-0.04,0.02,0.30,0.70,-0.18,-0.63
21742062734,4,31.35,0,1359.81,-4.83,0.08,-0.05,0.02,0.30,0.70,-0.18,-0.63
21742186419,4,31.82,0,1359.81,-3.30,0.08,-0.04,0.04,0.30,0.70,-0.18,-0.63
21742313468,4,31.35,0,1359.81,-2.19,0.09,-0.04,0.01,0.30,0.70,-0.18,-0.63
21742436417,4,31.35,0,1359.81,-1.49,0.07,-0.05,0.03,0.30,0.70,-0.18,-0.63
21742564366,4,31.35,0,1359.81,-0.99,0.08,-0.04,0.01,0.30,0.70,-0.18,-0.63
21742686417,4,31.35,0,1359.81,-0.67,0.09,-0.06,0.05,0.30,0.70,-0.18,-0.63
21742816654,4,31.35,0,1359.81,-0.45,0.07,-0.05,0.01,0.30,0.70,-0.18,-0.63
21742936419,4,31.35,0,1363.50,8.90,0.09,-0.04,0.05,0.30,0.70,-0.18,-0.63
21743061417,4,31.35,0,1363.50,5.90,0.10,-0.06,0.04,0.30,0.70,-0.18,-0.63
21743186418,4,31.35,0,1363.50,4.04,0.09,-0.06,0.04,0.30,0.70,-0.18,-0.63
21743311417,4,31.35,0,1363.50,2.68,0.09,-0.02,0.00,0.30,0.70,-0.18,-0.63
21743436420,4,31.35,0,1363.50,1.84,0.08,-0.05,0.02,0.30,0.70,-0.18,-0.63
21743561416,4,31.35,0,1363.50,1.22,0.09,-0.03,0.03,0.30,0.70,-0.18,-0.63
21743686419,4,31.35,0,1363.50,0.84,0.09,-0.02,0.02,0.30,0.70,-0.18,-0.63
21743812814,4,31.35,0,1363.50,0.56,0.08,-0.03,0.04,0.30,0.70,-0.18,-0.63
21743936418,4,31.35,0,1361.00,-5.66,0.07,-0.02,0.03,0.30,0.70,-0.18,-0.63
21744061417,4,31.35,0,1361.00,-3.75,0.07,-0.04,0.00,0.30,0.70,-0.18,-0.63
21744186419,4,31.35,0,1361.00,-2.56,0.08,-0.05,0.03,0.30,0.70,-0.18,-0.63
21744311417,4,31.35,0,1361.00,-1.70,0.07,-0.04,0.02,0.30,0.70,-0.18,-0.63
21744436417,4,31.35,0,1361.00,-1.16,0.08,-0.04,0.02,0.30,0.70,-0.18,-0.63
21744562218,4,31.82,0,1361.00,-0.77,0.08,-0.05,0.01,0.30,0.70,-0.18,-0.63
21744686419,4,31.35,0,1361.00,-0.52,0.07,-0.05,0.03,0.30,0.70,-0.18,-0.63
21744814444,4,31.35,0,1361.00,-0.34,0.08,-0.05,0.01,0.30,0.70,-0.18,-0.63
21744936418,4,31.82,0,1360.50,-1.40,0.08,-0.05,0.04,0.30,0.70,-0.18,-0.63
21745063734,4,31.35,0,1360.50,-0.93,0.11,-0.04,0.01,0.30,0.70,-0.18,-0.63
21745186418,4,31.82,0,1360.50,-0.63,0.09,-0.03,0.02,0.30,0.70,-0.18,-0.63
21745314649,4,31.35,0,1360.50,-0.42,0.08,-0.03,0.00,0.30,0.70,-0.18,-0.63
21745436419,4,31.82,0,1360.50,-0.28,0.08,-0.06,0.02,0.30,0.70,-0.18,-0.63
21745564189,4,31.35,0,1360.50,-0.19,0.09,-0.04,0.03,0.30,0.70,-0.18,-0.63
21745686417,4,31.35,0,1360.50,-0.12,0.09,-0.05,0.03,0.30,0.70,-0.18,-0.63
21745812742,4,31.35,0,1360.50,-0.08,0.07,-0.04,0.00,0.30,0.70,-0.18,-0.63
21745936419,4,31.35,0,1362.00,3.24,0.07,-0.03,0.05,0.30,0.70,-0.18,-0.63
21746061418,4,31.35,0,1362.00,2.15,0.07,-0.04,0.03,0.30,0.70,-0.18,-0.63
21746186419,4,31.35,0,1362.00,1.48,0.07,-0.04,0.05,0.30,0.70,-0.18,-0.63
21746311418,4,31.35,0,1362.00,0.98,0.07,-0.04,0.00,0.30,0.70,-0.18,-0.63
21746436417,4,31.35,0,1362.00,0.67,0.06,-0.06,0.02,0.30,0.70,-0.18,-0.63
21746561417,4,31.35,0,1362.00,0.45,0.09,-0.05,0.03,0.30,0.70,-0.18,-0.63
21746686417,4,31.35,0,1362.00,0.31,0.08,-0.01,0.03,0.30,0.70,-0.18,-0.63
21746812781,4,31.35,0,1362.50,1.76,0.09,-0.06,0.02,0.30,0.70,-0.18,-0.63
21746936418,4,31.35,0,1362.50,1.21,0.07,-0.03,0.04,0.30,0.70,-0.18,-0.63
21747061794,4,31.35,0,1362.50,0.81,0.10,-0.06,0.03,0.30,0.70,-0.18,-0.63
21747186416,4,31.82,0,1362.50,0.55,0.08,-0.03,0.04,0.30,0.70,-0.18,-0.63
21747312517,4,31.82,0,1362.50,0.37,0.08,-0.07,0.01,0.30,0.70,-0.18,-0.63
21747436419,4,31.82,0,1362.50,0.26,0.08,-0.03,0.04,0.30,0.70,-0.18,-0.63
21747563243,4,31.82,0,1362.50,0.17,0.08,-0.06,0.03,0.30,0.70,-0.18,-0.63
21747686415,4,31.82,0,1362.50,0.12,0.09,-0.03,0.00,0.30,0.70,-0.18,-0.63
21747815481,4,31.35,0,1364.62,6.49,0.08,-0.03,0.00,0.30,0.70,-0.18,-0.63
21747936415,4,31.35,0,1364.62,4.44,0.07,-0.07,0.03,0.30,0.70,-0.18,-0.63
21748064821,4,31.35,0,1364.62,2.95,0.08,-0.03,0.04,0.30,0.70,-0.18,-0.63
21748186417,4,31.82,0,1364.62,2.02,0.07,-0.04,0.03,0.30,0.70,-0.18,-0.63
21748311645,4,31.82,0,1364.62,1.34,0.09,-0.07,0.01,0.30,0.70,-0.18,-0.63
21748436417,4,31.35,0,1364.62,0.92,0.08,-0.05,0.05,0.30,0.70,-0.18,-0.63
21748561417,4,31.35,0,1364.62,0.61,0.09,-0.04,0.02,0.30,0.70,-0.18,-0.63
21748686416,4,31.82,0,1364.62,0.42,0.09,-0.04,0.00,0.30,0.70,-0.18,-0.63
21748812745,4,31.82,0,1361.06,-9.80,0.09,-0.05,0.03,0.30,0.70,-0.18,-0.63
21748936415,4,31.35,0,1361.06,-6.71,0.08,-0.06,0.03,0.30,0.70,-0.18,-0.63
21749061416,4,31.35,0,1361.06,-4.44,0.06,-0.04,0.02,0.30,0.70,-0.18,-0.63
21749186419,4,31.82,0,1361.06,-3.04,0.10,-0.02,0.05,0.30,0.70,-0.18,-0.63
21749311418,4,31.35,0,1361.06,-2.01,0.09,-0.04,0.04,0.30,0.70,-0.18,-0.63
21749436417,4,31.35,0,1361.06,-1.37,0.10,-0.04,0.01,0.30,0.70,-0.18,-0.63
21749561419,4,31.35,0,1361.06,-0.91,0.10,-0.05,0.03,0.30,0.70,-0.18,-0.63
21749686413,4,31.35,0,1361.06,-0.62,0.09,-0.05,0.01,0.30,0.70,-0.18,-0.63
21749813642,4,31.35,0,1362.44,3.36,0.08,-0.05,0.02,0.30,0.70,-0.18,-0.63
21749936416,4,31.35,0,1362.44,2.30,0.06,-0.03,0.00,0.30,0.70,-0.18,-0.63
21750062876,4,31.35,0,1362.44,1.53,0.08,-0.03,0.03,0.30,0.70,-0.18,-0.63
21750186417,4,31.35,0,1362.44,1.05,0.07,-0.04,0.01,0.30,0.70,-0.18,-0.63
21750313665,4,31.35,0,1362.44,0.70,0.08,-0.04,0.04,0.30,0.70,-0.18,-0.63
21750436416,4,31.35,0,1362.44,0.48,0.09,-0.05,0.01,0.30,0.70,-0.18,-0.63
21750564552,4,31.35,0,1362.44,0.32,0.08,-0.03,0.05,0.30,0.70,-0.18,-0.63
21750686405,4,31.35,0,1362.44,0.22,0.08,-0.04,0.03,0.30,0.70,-0.18,-0.63
21750815299,4,31.82,0,1360.38,-5.33,0.10,-0.04,0.05,0.30,0.70,-0.18,-0.63
21750936405,4,31.35,0,1360.38,-3.65,0.10,-0.04,0.01,0.30,0.70,-0.18,-0.63
21751061417,4,31.35,0,1360.38,-2.41,0.07,-0.04,0.03,0.30,0.70,-0.18,-0.63
21751186405,4,31.35,0,1360.38,-1.65,0.09,-0.06,0.00,0.30,0.70,-0.18,-0.63
21751311417,4,31.82,0,1360.38,-1.09,0.09,-0.07,0.01,0.30,0.70,-0.18,-0.63
21751436405,4,31.35,0,1360.38,-0.74,0.08,-0.04,0.05,0.30,0.70,-0.18,-0.63
21751561418,4,31.35,0,1360.38,-0.49,0.08,-0.05,0.03,0.30,0.70,-0.18,-0.63
21751686419,4,31.35,0,1360.38,-0.33,0.08,-0.05,0.02,0.30,0.70,-0.18,-0.63
21751812755,4,31.35,0,1362.94,6.17,0.08,-0.03,0.01,0.30,0.70,-0.18,-0.63
21751936417,4,31.82,0,1362.94,4.23,0.07,-0.04,0.00,0.30,0.70,-0.18,-0.63
21752061417,4,31.35,0,1362.94,2.80,0.08,-0.05,0.04,0.30,0.70,-0.18,-0.63
21752186419,4,31.35,0,1362.94,1.92,0.09,-0.04,0.02,0.30,0.70,-0.18,-0.63
21752311491,4,31.35,0,1362.94,1.28,0.08,-0.05,0.04,0.30,0.70,-0.18,-0.63
21752436416,4,31.35,0,1362.94,0.88,0.09,-0.03,0.00,0.30,0.70,-0.18,-0.63
21752561417,4,31.35,0,1362.94,0.58,0.08,-0.05,0.02,0.30,0.70,-0.18,-0.63
21752686419,4,31.35,0,1362.94,0.40,0.10,-0.03,0.01,0.30,0.70,-0.18,-0.63
21752812747,4,31.35,0,1362.69,-0.34,0.08,-0.03,0.04,0.30,0.70,-0.18,-0.63
21752936417,4,31.82,0,1362.69,-0.23,0.08,-0.03,0.03,0.30,0.70,-0.18,-0.63
21753061418,4,31.35,0,1362.69,-0.15,0.09,-0.05,0.01,0.30,0.70,-0.18,-0.63
21753186419,4,31.82,0,1362.69,-0.10,0.08,-0.05,0.04,0.30,0.70,-0.18,-0.63
21753311417,4,31.35,0,1362.69,-0.06,0.09,-0.04,0.04,0.30,0.70,-0.18,-0.63
21753436416,4,31.35,0,1362.69,-0.04,0.10,-0.03,0.01,0.30,0.70,-0.18,-0.63
21753561416,4,31.35,0,1362.69,-0.02,0.09,-0.02,0.04,0.30,0.70,-0.18,-0.63
21753686417,4,31.35,0,1362.69,-0.01,0.08,-0.03,0.03,0.30,0.70,-0.18,-0.63
21753812785,4,31.35,0,1361.81,-2.06,0.08,-0.04,0.03,0.30,0.70,-0.18,-0.63
21753936417,4,31.82,0,1361.81,-1.40,0.08,-0.06,0.01,0.30,0.70,-0.18,-0.63
21754061417,4,31.35,0,1361.81,-0.93,0.09,-0.05,0.02,0.30,0.70,-0.18,-0.63
